properties{
  x = 0,
  y = 0,
  width = 320,
  height = 480,
  world = "inside_world",
  min_layer = 0,
  max_layer = 2,
  tileset = "dungeon_blue",
  music = "cave",
}

tile{
  layer = 0,
  x = 72,
  y = 152,
  width = 16,
  height = 16,
  pattern = "chest_area.corner.2",
}

tile{
  layer = 0,
  x = 232,
  y = 152,
  width = 16,
  height = 16,
  pattern = "chest.area.corner.3",
}

tile{
  layer = 0,
  x = 232,
  y = 48,
  width = 16,
  height = 16,
  pattern = "chest_area.corner.4",
}

tile{
  layer = 0,
  x = 72,
  y = 48,
  width = 16,
  height = 16,
  pattern = "chest_area.corner.1",
}

tile{
  layer = 1,
  x = 248,
  y = 40,
  width = 32,
  height = 128,
  pattern = "floor.14",
}

tile{
  layer = 1,
  x = 40,
  y = 40,
  width = 32,
  height = 128,
  pattern = "floor.14",
}

tile{
  layer = 1,
  x = 48,
  y = 40,
  width = 224,
  height = 8,
  pattern = "wall_border.1",
}

tile{
  layer = 1,
  x = 168,
  y = 200,
  width = 112,
  height = 24,
  pattern = "wall.2",
}

tile{
  layer = 1,
  x = 40,
  y = 200,
  width = 112,
  height = 24,
  pattern = "wall.2",
}

tile{
  layer = 1,
  x = 40,
  y = 280,
  width = 32,
  height = 160,
  pattern = "floor.14",
}

tile{
  layer = 1,
  x = 40,
  y = 392,
  width = 8,
  height = 32,
  pattern = "wall_border.3",
}

tile{
  layer = 1,
  x = 64,
  y = 400,
  width = 8,
  height = 32,
  pattern = "wall_border.4",
}

tile{
  layer = 1,
  x = 64,
  y = 328,
  width = 8,
  height = 32,
  pattern = "wall_border.4",
}

tile{
  layer = 1,
  x = 136,
  y = 328,
  width = 48,
  height = 112,
  pattern = "floor.14",
}

tile{
  layer = 1,
  x = 136,
  y = 368,
  width = 8,
  height = 32,
  pattern = "wall_border.3",
}

tile{
  layer = 1,
  x = 72,
  y = 280,
  width = 176,
  height = 48,
  pattern = "floor.14",
}

tile{
  layer = 1,
  x = 184,
  y = 320,
  width = 64,
  height = 8,
  pattern = "wall_border.2",
}

tile{
  layer = 1,
  x = 248,
  y = 280,
  width = 32,
  height = 160,
  pattern = "floor.14",
}

tile{
  layer = 1,
  x = 248,
  y = 400,
  width = 8,
  height = 32,
  pattern = "wall_border.3",
}

tile{
  layer = 1,
  x = 272,
  y = 288,
  width = 8,
  height = 64,
  pattern = "wall_border.4",
}

tile{
  layer = 1,
  x = 48,
  y = 280,
  width = 224,
  height = 8,
  pattern = "wall_border.1",
}

tile{
  layer = 1,
  x = 184,
  y = 344,
  width = 24,
  height = 96,
  pattern = "wall.4",
}

tile{
  layer = 1,
  x = 112,
  y = 344,
  width = 24,
  height = 96,
  pattern = "wall.3",
}

tile{
  layer = 1,
  x = 200,
  y = 328,
  width = 32,
  height = 24,
  pattern = "wall.2",
}

tile{
  layer = 1,
  x = 16,
  y = 440,
  width = 24,
  height = 24,
  pattern = "wall.corner.3",
}

tile{
  layer = 1,
  x = 40,
  y = 440,
  width = 32,
  height = 24,
  pattern = "wall.2",
}

tile{
  layer = 1,
  x = 72,
  y = 440,
  width = 24,
  height = 24,
  pattern = "wall.corner.4",
}

tile{
  layer = 1,
  x = 280,
  y = 440,
  width = 24,
  height = 24,
  pattern = "wall.corner.4",
}

tile{
  layer = 1,
  x = 248,
  y = 440,
  width = 32,
  height = 24,
  pattern = "wall.2",
}

tile{
  layer = 1,
  x = 224,
  y = 440,
  width = 24,
  height = 24,
  pattern = "wall.corner.3",
}

tile{
  layer = 1,
  x = 16,
  y = 280,
  width = 24,
  height = 160,
  pattern = "wall.3",
}

tile{
  layer = 1,
  x = 16,
  y = 256,
  width = 24,
  height = 24,
  pattern = "wall.corner.1",
}

tile{
  layer = 1,
  x = 40,
  y = 256,
  width = 112,
  height = 24,
  pattern = "wall.1",
}

tile{
  layer = 1,
  x = 280,
  y = 280,
  width = 24,
  height = 160,
  pattern = "wall.4",
}

tile{
  layer = 1,
  x = 152,
  y = 440,
  width = 16,
  height = 16,
  pattern = "door_stairs.straight_up.2",
}

tile{
  layer = 1,
  x = 112,
  y = 440,
  width = 24,
  height = 24,
  pattern = "wall.corner.3",
}

tile{
  layer = 1,
  x = 184,
  y = 440,
  width = 24,
  height = 24,
  pattern = "wall.corner.4",
}

tile{
  layer = 1,
  x = 136,
  y = 440,
  width = 16,
  height = 24,
  pattern = "wall.2",
}

tile{
  layer = 1,
  x = 168,
  y = 440,
  width = 16,
  height = 24,
  pattern = "wall.2",
}

tile{
  layer = 1,
  x = 168,
  y = 440,
  width = 8,
  height = 16,
  pattern = "door.2.support.2",
}

tile{
  layer = 1,
  x = 144,
  y = 440,
  width = 8,
  height = 16,
  pattern = "door.2.support.1",
}

tile{
  layer = 1,
  x = 72,
  y = 344,
  width = 24,
  height = 96,
  pattern = "wall.4",
}

tile{
  layer = 1,
  x = 224,
  y = 344,
  width = 24,
  height = 96,
  pattern = "wall.3",
}

tile{
  layer = 1,
  x = 224,
  y = 328,
  width = 24,
  height = 24,
  pattern = "wall.corner_reverse.3",
}

tile{
  layer = 1,
  x = 88,
  y = 328,
  width = 32,
  height = 24,
  pattern = "wall.2",
}

tile{
  layer = 1,
  x = 72,
  y = 328,
  width = 24,
  height = 24,
  pattern = "wall.corner_reverse.4",
}

tile{
  layer = 1,
  x = 112,
  y = 328,
  width = 24,
  height = 24,
  pattern = "wall.corner_reverse.3",
}

tile{
  layer = 1,
  x = 184,
  y = 328,
  width = 24,
  height = 24,
  pattern = "wall.corner_reverse.4",
}

tile{
  layer = 1,
  x = 40,
  y = 424,
  width = 32,
  height = 16,
  pattern = "floor_pot",
}

tile{
  layer = 1,
  x = 248,
  y = 424,
  width = 16,
  height = 16,
  pattern = "floor_pot",
}

tile{
  layer = 1,
  x = 40,
  y = 384,
  width = 32,
  height = 16,
  pattern = "hole",
}

tile{
  layer = 1,
  x = 248,
  y = 384,
  width = 32,
  height = 16,
  pattern = "hole",
}

tile{
  layer = 1,
  x = 136,
  y = 400,
  width = 48,
  height = 16,
  pattern = "hole",
}

tile{
  layer = 1,
  x = 160,
  y = 360,
  width = 24,
  height = 40,
  pattern = "hole",
}
